run,psi_solve,u_solve,dt_solve,c_solve,s_solve,uMinMax_solve,uRMS_solve,uDiv_solve,dtU_solve,mD_solve,cMinMax_solve,fBoundary_solve,dtD_solve,mC_solve,sMinMax_solve,dtSigma_solve,f_solve,psi_write,u_write,dt_write,c_write,s_write,uMinMax_write,uRMS_write,uDiv_write,dtU_write,mD_write,cMinMax_write,fBoundary_write,dtD_write,mC_write,sMinMax_write,dtSigma_write,f_write
0.5292399220052175,0.06017616199096665,0.0010918729822151363,0.05081548396265134,0.004255920008290559,0.00043269601883366704,0.00648199999704957,0.019702048040926456,0.01623709697742015,0.018883102980908006,0.03157734498381615,0.0004509649588726461,0.12504733202513307,0.015417687012813985,0.01320200104964897,0.00042584899347275496,0.013504831003956497,0.07897779298946261,0.016663431015331298,0.014659281994681805,0.001525445026345551,0.016518823977094144,0.001694449980277568,0.0012919710134156048,0.0029151519993320107,0.0019867009832523763,0.0012197020114399493,0.0011179779539816082,0.0010839790338650346,0.001086816017050296,0.00418800296029076,0.0013371670502237976,0.0011797210318036377,0.001192821015138179,0.0011687619844451547
0.66932516801171,0.061601898982189596,0.0011101830168627203,0.04631792398868129,0.00458262104075402,0.00048635603161528707,0.0040004480397328734,0.015057592012453824,0.015221942972857505,0.014510749955661595,0.016158102953340858,0.00040567299583926797,0.13703085499582812,0.02170131797902286,0.015190543024800718,0.00043425196781754494,0.016326853015925735,0.2130599709926173,0.03483081195736304,0.013172772014513612,0.0011231150128878653,0.013058611017186195,0.0011374939931556582,0.0010171019821427763,0.0009553720010444522,0.0009446759941056371,0.0009203379740938544,0.0008926200098358095,0.0009480290464125574,0.0013684480218216777,0.0012029979843646288,0.0009158240281976759,0.0017478900263085961,0.0020967950113117695,0.007663378957659006
0.45572773896856233,0.04690332099562511,0.0010664809960871935,0.038575051992665976,0.005097196961287409,0.0003927749930880964,0.004066558962222189,0.013895003008656204,0.014163900981657207,0.012532760039903224,0.012278640002477914,0.0004054629825986922,0.09480387601070106,0.014521552016958594,0.011694471002556384,0.00037420098669826984,0.014865917968563735,0.10719379800138995,0.01599515398265794,0.01314763497794047,0.0023361730272881687,0.012106020003557205,0.0010988499852828681,0.0015976100112311542,0.0018669099663384259,0.0015260769869200885,0.0011475110077299178,0.0011617220006883144,0.0012964039924554527,0.001201522012706846,0.0010143339750356972,0.0010403760243207216,0.0012850729981437325,0.0013294710079208016,0.0013186539872549474
0.4609586719889194,0.053507848002482206,0.0010768340434879065,0.042127294989768416,0.005696726962924004,0.00040148000698536634,0.004054135002661496,0.015290145005565137,0.01334274502005428,0.014031360973604023,0.013397461036220193,0.0003825169987976551,0.10029279801528901,0.014717409037984908,0.013607889006379992,0.0006888409843668342,0.014231529028620571,0.09212702803779393,0.01571725303074345,0.01362546399468556,0.0012287769932299852,0.013038537988904864,0.0016648940509185195,0.0011273400159552693,0.0009800349944271147,0.0009439929854124784,0.0009779989486560225,0.0032760619651526213,0.0014335790183395147,0.0010278609697706997,0.0009372829808853567,0.000895050005055964,0.0008934640209190547,0.000952818023506552,0.0009773860219866037
0.44868388603208587,0.04780604504048824,0.0012113069533370435,0.044481319026090205,0.004593045974615961,0.0003924249904230237,0.003534049028530717,0.016455401957500726,0.0158392779994756,0.01643643795978278,0.013680736010428518,0.0003879840369336307,0.10628790000919253,0.015231247001793236,0.012554628017824143,0.0003758289967663586,0.012917117972392589,0.0755629709456116,0.01480205199914053,0.013051029993221164,0.0011260189930908382,0.013548399962019175,0.0011808910057879984,0.001038500980939716,0.0009555089636705816,0.0009362399578094482,0.0011473890044726431,0.0010444999788887799,0.0009807110182009637,0.001612318039406091,0.0026436710031703115,0.0016094099846668541,0.0012889770441688597,0.0011452600010670722,0.0010644109570421278
0.5361764930421486,0.09723898494848981,0.0011903760023415089,0.04542887402931228,0.004299173015169799,0.0003875250113196671,0.0036233679857105017,0.014541060023475438,0.013643737998791039,0.014390459982678294,0.011421950999647379,0.000625902961473912,0.09717504901345819,0.014318709028884768,0.015322348044719547,0.00039662199560552835,0.014576264016795903,0.08793035801500082,0.023385747976135463,0.01747082400834188,0.0017428930150344968,0.013474303996190429,0.0011780419736169279,0.0009642199729569256,0.008256848028395325,0.0017803049995563924,0.0032584249856881797,0.0014492030022665858,0.0012176590389572084,0.0011188160278834403,0.0010024530347436666,0.001075199048500508,0.015335611009504646,0.003368910984136164,0.0017460109665989876
0.4457424280117266,0.07346048799809068,0.001122788991779089,0.04247855901485309,0.005107535980641842,0.0006306249997578561,0.003475940029602498,0.013819445041008294,0.01213758997619152,0.013232880970463157,0.012500290991738439,0.00041498802602291107,0.09706907899817452,0.014060329005587846,0.011601654987316579,0.000375295989215374,0.013115772046148777,0.07484883902361616,0.01275121996877715,0.012728595989756286,0.0010994519689120352,0.012366653012577444,0.0011052420013584197,0.001036665984429419,0.0009333890047855675,0.0009279919904656708,0.0009670329745858908,0.0010444700019434094,0.0011077490053139627,0.0021042359876446426,0.0016916680033318698,0.001235945033840835,0.0011828260030597448,0.0010389439994469285,0.0011387279955670238
0.4715588749968447,0.047763395006768405,0.0010761580197140574,0.03807433502515778,0.004212189989630133,0.0006625310052186251,0.004756810027174652,0.014083648973610252,0.011859732971061021,0.012570732971653342,0.013025675027165562,0.00037848600186407566,0.09529301599832252,0.012820053030736744,0.014508277992717922,0.0003881250158883631,0.014169057016260922,0.11524778697639704,0.01981328899273649,0.01531491195783019,0.001322068041190505,0.015970339998602867,0.001149813993833959,0.0010514479945413768,0.0014199260040186346,0.0025193440378643572,0.0016965479589998722,0.0010225659934803843,0.0010237240348942578,0.001240124984178692,0.0012692129821516573,0.0010238940012641251,0.0010846519726328552,0.0009327740408480167,0.0009413129882887006
0.42726652399869636,0.04566213901853189,0.0011552099604159594,0.038899448001757264,0.005046578997280449,0.00039800599915906787,0.0033846370060928166,0.01320534700062126,0.011893501970916986,0.012749051966238767,0.012722640007268637,0.00038329296512529254,0.09729470900492743,0.014493658964056522,0.012200899014715105,0.0007075670291669667,0.014927247015293688,0.08273450896376744,0.015280532010365278,0.013846269983332604,0.0010480130440555513,0.012749798013828695,0.001060348004102707,0.00109152402728796,0.0009434149833396077,0.0009057460119947791,0.000949306006077677,0.001038126996718347,0.001038223970681429,0.001054974040016532,0.0017467280267737806,0.0013516750186681747,0.0010992650059051812,0.001200435042846948,0.00125472602667287
0.4227462050039321,0.048842715041246265,0.0012013029772788286,0.041018847026862204,0.005868617969099432,0.0003940419992431998,0.0037460349849425256,0.014889821992255747,0.014248753024730831,0.01480427203932777,0.011401348980143666,0.00037459901068359613,0.09721128101227805,0.01410192099865526,0.012197685020510107,0.000375365954823792,0.01290775800589472,0.07435614796122536,0.012908781005535275,0.01405310700647533,0.0016208480228669941,0.011469024000689387,0.0018921330338343978,0.0012971619726158679,0.001059414993505925,0.00089348602341488,0.0009027799824252725,0.000925613974686712,0.0009227940463460982,0.0009201299981214106,0.0008836640045046806,0.0008676879806444049,0.0008712150156497955,0.0008758449694141746,0.0008754319860599935
